location,truth_date,yearweek,value
IS,2020-09-20,2020-W37,1
IS,2020-08-30,2020-W34,1
IS,2020-08-16,2020-W32,1
IS,2020-08-09,2020-W31,1
IS,2020-03-08,2020-W09,1
IS,2020-02-16,2020-W06,0
IE,2024-10-06,2024-W40,143
IE,2024-09-29,2024-W39,182
IE,2024-09-22,2024-W38,238
IE,2024-09-15,2024-W37,176
IE,2024-09-08,2024-W36,184
IE,2024-09-01,2024-W35,219
IE,2024-08-25,2024-W34,208
IE,2024-08-18,2024-W33,215
IE,2024-08-11,2024-W32,242
IE,2024-08-04,2024-W31,328
IE,2024-07-28,2024-W30,352
IE,2024-07-21,2024-W29,406
IE,2024-07-14,2024-W28,331
IE,2024-07-07,2024-W27,427
IE,2024-06-30,2024-W26,392
IE,2024-06-23,2024-W25,462
IE,2024-06-16,2024-W24,348
IE,2024-06-09,2024-W23,198
IE,2024-06-02,2024-W22,192
IE,2024-05-26,2024-W21,176
IE,2024-05-19,2024-W20,109
IE,2024-05-12,2024-W19,88
IE,2024-05-05,2024-W18,87
IE,2024-04-28,2024-W17,74
IE,2024-04-21,2024-W16,98
IE,2024-04-14,2024-W15,94
IE,2024-04-07,2024-W14,77
IE,2024-03-31,2024-W13,72
IE,2024-03-24,2024-W12,78
IE,2024-03-17,2024-W11,95
IE,2024-03-10,2024-W10,74
IE,2024-03-03,2024-W09,93
IE,2024-02-25,2024-W08,94
IE,2024-02-18,2024-W07,143
IE,2024-02-11,2024-W06,172
IE,2024-02-04,2024-W05,230
IE,2024-01-28,2024-W04,336
IE,2024-01-21,2024-W03,321
IE,2024-01-14,2024-W02,370
IE,2024-01-07,2024-W01,460
IE,2023-12-31,2023-W52,249
IE,2023-12-24,2023-W51,420
IE,2023-12-17,2023-W50,342
IE,2023-12-10,2023-W49,308
IE,2023-12-03,2023-W48,221
IE,2023-11-26,2023-W47,190
IE,2023-11-19,2023-W46,256
IE,2023-11-12,2023-W45,273
IE,2023-11-05,2023-W44,224
IE,2023-10-29,2023-W43,273
IE,2023-10-22,2023-W42,223
IE,2023-10-15,2023-W41,255
IE,2023-10-08,2023-W40,377
IE,2023-10-01,2023-W39,370
IE,2023-09-24,2023-W38,339
IE,2023-09-17,2023-W37,322
IE,2023-09-10,2023-W36,410
IE,2023-09-03,2023-W35,397
IE,2023-08-27,2023-W34,403
IE,2023-08-20,2023-W33,425
IE,2023-08-13,2023-W32,448
IE,2023-08-06,2023-W31,373
IE,2023-07-30,2023-W30,287
IE,2023-07-23,2023-W29,173
IE,2023-07-16,2023-W28,164
IE,2023-07-09,2023-W27,107
IE,2023-07-02,2023-W26,79
IE,2023-06-25,2023-W25,134
IE,2023-06-18,2023-W24,128
IE,2023-06-11,2023-W23,152
IE,2023-06-04,2023-W22,182
IE,2023-05-28,2023-W21,241
IE,2023-05-21,2023-W20,259
IE,2023-05-14,2023-W19,265
IE,2023-05-07,2023-W18,302
IE,2023-04-30,2023-W17,293
IE,2023-04-23,2023-W16,312
IE,2023-04-16,2023-W15,279
IE,2023-04-09,2023-W14,376
IE,2023-04-02,2023-W13,390
IE,2023-03-26,2023-W12,356
IE,2023-03-19,2023-W11,350
IE,2023-03-12,2023-W10,340
IE,2023-03-05,2023-W09,260
IE,2023-02-26,2023-W08,253
IE,2023-02-19,2023-W07,238
IE,2023-02-12,2023-W06,265
IE,2023-02-05,2023-W05,262
IE,2023-01-29,2023-W04,290
IE,2023-01-22,2023-W03,363
IE,2023-01-15,2023-W02,569
IE,2023-01-08,2023-W01,588
IE,2023-01-01,2022-W52,632
IE,2022-12-25,2022-W51,768
IE,2022-12-18,2022-W50,649
IE,2022-12-11,2022-W49,545
IE,2022-12-04,2022-W48,477
IE,2022-11-27,2022-W47,430
IE,2022-11-20,2022-W46,397
IE,2022-11-13,2022-W45,471
IE,2022-11-06,2022-W44,352
IE,2022-10-30,2022-W43,391
IE,2022-10-23,2022-W42,481
IE,2022-10-16,2022-W41,472
IE,2022-10-09,2022-W40,463
IE,2022-10-02,2022-W39,449
IE,2022-09-25,2022-W38,374
IE,2022-09-18,2022-W37,298
IE,2022-09-11,2022-W36,290
IE,2022-09-04,2022-W35,302
IE,2022-08-28,2022-W34,339
IE,2022-08-21,2022-W33,379
IE,2022-08-14,2022-W32,448
IE,2022-08-07,2022-W31,364
IE,2022-07-31,2022-W30,527
IE,2022-07-24,2022-W29,561
IE,2022-07-17,2022-W28,913
IE,2022-07-10,2022-W27,1012
IE,2022-07-03,2022-W26,788
IE,2022-06-26,2022-W25,849
IE,2022-06-19,2022-W24,594
IE,2022-06-12,2022-W23,478
IE,2022-06-05,2022-W22,416
IE,2022-05-29,2022-W21,331
IE,2022-05-22,2022-W20,306
IE,2022-05-15,2022-W19,328
IE,2022-05-08,2022-W18,414
IE,2022-05-01,2022-W17,442
IE,2022-04-24,2022-W16,557
IE,2022-04-17,2022-W15,759
IE,2022-04-10,2022-W14,1033
IE,2022-04-03,2022-W13,1377
IE,2022-03-27,2022-W12,1638
IE,2022-03-20,2022-W11,1020
IE,2022-03-13,2022-W10,972
IE,2022-03-06,2022-W09,759
IE,2022-02-27,2022-W08,589
IE,2022-02-20,2022-W07,636
IE,2022-02-13,2022-W06,607
IE,2022-02-06,2022-W05,640
IE,2022-01-30,2022-W04,1427
IE,2022-01-23,2022-W03,725
IE,2022-01-16,2022-W02,806
IE,2022-01-09,2022-W01,800
IE,2022-01-02,2021-W52,648
IE,2021-12-26,2021-W51,399
IE,2021-12-19,2021-W50,363
IE,2021-12-12,2021-W49,355
IE,2021-12-05,2021-W48,381
IE,2021-11-28,2021-W47,356
IE,2021-11-21,2021-W46,399
IE,2021-11-14,2021-W45,463
IE,2021-11-07,2021-W44,359
IE,2021-10-31,2021-W43,341
IE,2021-10-24,2021-W42,353
IE,2021-10-17,2021-W41,337
IE,2021-10-10,2021-W40,336
IE,2021-10-03,2021-W39,277
IE,2021-09-26,2021-W38,235
IE,2021-09-19,2021-W37,271
IE,2021-09-12,2021-W36,253
IE,2021-09-05,2021-W35,275
IE,2021-08-29,2021-W34,318
IE,2021-08-22,2021-W33,273
IE,2021-08-15,2021-W32,256
IE,2021-08-08,2021-W31,183
IE,2021-08-01,2021-W30,176
IE,2021-07-25,2021-W29,154
IE,2021-07-18,2021-W28,115
IE,2021-07-11,2021-W27,94
IE,2021-07-04,2021-W26,60
IE,2021-06-27,2021-W25,48
IE,2021-06-20,2021-W24,46
IE,2021-06-13,2021-W23,53
IE,2021-06-06,2021-W22,38
IE,2021-05-30,2021-W21,50
IE,2021-05-23,2021-W20,60
IE,2021-05-16,2021-W19,76
IE,2021-05-09,2021-W18,68
IE,2021-05-02,2021-W17,91
IE,2021-04-25,2021-W16,122
IE,2021-04-18,2021-W15,117
IE,2021-04-11,2021-W14,132
IE,2021-04-04,2021-W13,142
IE,2021-03-28,2021-W12,163
IE,2021-03-21,2021-W11,199
IE,2021-03-14,2021-W10,202
IE,2021-03-07,2021-W09,236
IE,2021-02-28,2021-W08,229
IE,2021-02-21,2021-W07,353
IE,2021-02-14,2021-W06,414
IE,2021-02-07,2021-W05,570
IE,2021-01-31,2021-W04,655
IE,2021-01-24,2021-W03,922
IE,2021-01-17,2021-W02,1313
IE,2021-01-10,2021-W01,1317
IE,2021-01-10,2020-W53,858
IE,2021-01-03,2020-W52,408
IE,2020-12-27,2020-W51,284
IE,2020-12-20,2020-W50,170
IE,2020-12-13,2020-W49,170
IE,2020-12-06,2020-W48,146
IE,2020-11-29,2020-W47,167
IE,2020-11-22,2020-W46,181
IE,2020-11-15,2020-W45,206
IE,2020-11-08,2020-W44,228
IE,2020-11-01,2020-W43,287
IE,2020-10-25,2020-W42,236
IE,2020-10-18,2020-W41,189
IE,2020-10-11,2020-W40,114
IE,2020-10-04,2020-W39,82
IE,2020-09-27,2020-W38,79
IE,2020-09-20,2020-W37,45
IE,2020-09-13,2020-W36,31
IE,2020-09-06,2020-W35,29
IE,2020-08-30,2020-W34,29
IE,2020-08-23,2020-W33,13
IE,2020-08-16,2020-W32,9
IE,2020-08-09,2020-W31,8
IE,2020-08-02,2020-W30,7
IE,2020-07-26,2020-W29,9
IE,2020-07-19,2020-W28,3
IE,2020-07-12,2020-W27,9
IE,2020-07-05,2020-W26,7
IE,2020-06-28,2020-W25,5
IE,2020-06-21,2020-W24,13
IE,2020-06-14,2020-W23,26
IE,2020-06-07,2020-W22,46
IE,2020-05-31,2020-W21,75
IE,2020-05-24,2020-W20,70
IE,2020-05-17,2020-W19,137
IE,2020-05-10,2020-W18,209
IE,2020-05-03,2020-W17,277
IE,2020-04-26,2020-W16,370
IE,2020-04-19,2020-W15,482
IE,2020-04-12,2020-W14,577
IE,2020-04-05,2020-W13,535
IE,2020-03-29,2020-W12,288
IE,2020-03-22,2020-W11,115
IE,2020-03-15,2020-W10,39
IE,2020-03-08,2020-W09,12
IE,2020-03-01,2020-W08,5
IE,2020-02-23,2020-W07,10
IE,2020-02-16,2020-W06,4
IE,2020-02-09,2020-W05,7
IE,2020-02-02,2020-W04,3
IE,2020-01-26,2020-W03,4
IE,2020-01-19,2020-W02,4
IE,2020-01-12,2020-W01,1
IE,2020-01-05,2019-W52,2
IE,2019-12-29,2019-W51,1
IE,2019-12-22,2019-W50,1
IE,2019-06-30,2019-W25,1
IE,2018-10-28,2018-W43,1
IE,2018-07-22,2018-W29,1
IE,2018-06-17,2018-W24,1
IE,2018-02-25,2018-W08,1
IT,2024-08-25,2024-W34,113
IT,2024-08-18,2024-W33,813
IT,2024-08-11,2024-W32,937
IT,2024-08-04,2024-W31,1003
IT,2024-07-28,2024-W30,924
IT,2024-07-21,2024-W29,744
IT,2024-07-14,2024-W28,597
IT,2024-07-07,2024-W27,393
IT,2024-06-30,2024-W26,311
IT,2024-06-23,2024-W25,269
IT,2024-06-16,2024-W24,232
IT,2024-06-09,2024-W23,198
IT,2024-06-02,2024-W22,130
IT,2024-05-26,2024-W21,118
IT,2024-05-19,2024-W20,120
IT,2024-05-12,2024-W19,128
IT,2024-05-05,2024-W18,125
IT,2024-04-28,2024-W17,112
IT,2024-04-21,2024-W16,124
IT,2024-04-14,2024-W15,126
IT,2024-04-07,2024-W14,122
IT,2024-03-31,2024-W13,106
IT,2024-03-24,2024-W12,138
IT,2024-03-17,2024-W11,151
IT,2024-03-10,2024-W10,191
IT,2024-03-03,2024-W09,183
IT,2024-02-25,2024-W08,244
IT,2024-02-18,2024-W07,272
IT,2024-02-11,2024-W06,389
IT,2024-02-04,2024-W05,513
IT,2024-01-28,2024-W04,639
IT,2024-01-21,2024-W03,985
IT,2024-01-14,2024-W02,1456
IT,2024-01-07,2024-W01,2164
IT,2023-12-31,2023-W52,2778
IT,2023-12-24,2023-W51,3412
IT,2023-12-17,2023-W50,3857
IT,2023-12-10,2023-W49,3866
IT,2023-12-03,2023-W48,3861
IT,2023-11-26,2023-W47,3534
IT,2023-11-19,2023-W46,3001
IT,2023-11-12,2023-W45,2408
IT,2023-11-05,2023-W44,2013
IT,2023-10-29,2023-W43,2006
IT,2023-10-22,2023-W42,1923
IT,2023-10-15,2023-W41,1996
IT,2023-10-08,2023-W40,2101
IT,2023-10-01,2023-W39,1869
IT,2023-09-24,2023-W38,1607
IT,2023-09-17,2023-W37,1626
IT,2023-09-10,2023-W36,1471
IT,2023-09-03,2023-W35,1142
IT,2023-08-27,2023-W34,912
IT,2023-08-20,2023-W33,718
IT,2023-08-13,2023-W32,499
IT,2023-08-06,2023-W31,405
IT,2023-07-30,2023-W30,351
IT,2023-07-23,2023-W29,263
IT,2023-07-16,2023-W28,231
IT,2023-07-09,2023-W27,248
IT,2023-07-02,2023-W26,283
IT,2023-06-25,2023-W25,355
IT,2023-06-18,2023-W24,429
IT,2023-06-11,2023-W23,513
IT,2023-06-04,2023-W22,660
IT,2023-05-28,2023-W21,860
IT,2023-05-21,2023-W20,876
IT,2023-05-14,2023-W19,986
IT,2023-05-07,2023-W18,1262
IT,2023-04-30,2023-W17,1635
IT,2023-04-23,2023-W16,1729
IT,2023-04-16,2023-W15,1714
IT,2023-04-09,2023-W14,1451
IT,2023-04-02,2023-W13,1349
IT,2023-03-26,2023-W12,1429
IT,2023-03-19,2023-W11,1315
IT,2023-03-12,2023-W10,1379
IT,2023-03-05,2023-W09,1453
IT,2023-02-26,2023-W08,1643
IT,2023-02-19,2023-W07,1590
IT,2023-02-12,2023-W06,1543
IT,2023-02-05,2023-W05,1725
IT,2023-01-29,2023-W04,1740
IT,2023-01-22,2023-W03,1990
IT,2023-01-15,2023-W02,2738
IT,2023-01-08,2023-W01,3311
IT,2023-01-01,2022-W52,3930
IT,2022-12-25,2022-W51,4211
IT,2022-12-18,2022-W50,4638
IT,2022-12-11,2022-W49,5167
IT,2022-12-04,2022-W48,5041
IT,2022-11-27,2022-W47,4719
IT,2022-11-20,2022-W46,4476
IT,2022-11-13,2022-W45,3758
IT,2022-11-06,2022-W44,3529
IT,2022-10-30,2022-W43,3628
IT,2022-10-23,2022-W42,4058
IT,2022-10-16,2022-W41,4265
IT,2022-10-09,2022-W40,3975
IT,2022-10-02,2022-W39,3267
IT,2022-09-25,2022-W38,2124
IT,2022-09-18,2022-W37,1933
IT,2022-09-11,2022-W36,1966
IT,2022-09-04,2022-W35,2209
IT,2022-08-28,2022-W34,2471
IT,2022-08-21,2022-W33,2778
IT,2022-08-14,2022-W32,3288
IT,2022-08-07,2022-W31,4119
IT,2022-07-31,2022-W30,5074
IT,2022-07-24,2022-W29,6204
IT,2022-07-17,2022-W28,6474
IT,2022-07-10,2022-W27,6462
IT,2022-07-03,2022-W26,5588
IT,2022-06-26,2022-W25,4157
IT,2022-06-19,2022-W24,3170
IT,2022-06-12,2022-W23,2351
IT,2022-06-05,2022-W22,2134
IT,2022-05-29,2022-W21,2391
IT,2022-05-22,2022-W20,2883
IT,2022-05-15,2022-W19,3520
IT,2022-05-08,2022-W18,3927
IT,2022-05-01,2022-W17,4445
IT,2022-04-24,2022-W16,4895
IT,2022-04-17,2022-W15,5028
IT,2022-04-10,2022-W14,5242
IT,2022-04-03,2022-W13,5460
IT,2022-03-27,2022-W12,5339
IT,2022-03-20,2022-W11,4976
IT,2022-03-13,2022-W10,4206
IT,2022-03-06,2022-W09,4095
IT,2022-02-27,2022-W08,4425
IT,2022-02-20,2022-W07,5520
IT,2022-02-13,2022-W06,6970
IT,2022-02-06,2022-W05,8652
IT,2022-01-30,2022-W04,9932
IT,2022-01-23,2022-W03,11116
IT,2022-01-16,2022-W02,11225
IT,2022-01-09,2022-W01,11507
IT,2022-01-02,2021-W52,8879
IT,2021-12-26,2021-W51,6160
IT,2021-12-19,2021-W50,4871
IT,2021-12-12,2021-W49,4161
IT,2021-12-05,2021-W48,3527
IT,2021-11-28,2021-W47,3143
IT,2021-11-21,2021-W46,2759
IT,2021-11-14,2021-W45,2305
IT,2021-11-07,2021-W44,1956
IT,2021-10-31,2021-W43,1692
IT,2021-10-24,2021-W42,1417
IT,2021-10-17,2021-W41,1079
IT,2021-10-10,2021-W40,1087
IT,2021-10-03,2021-W39,1283
IT,2021-09-26,2021-W38,1458
IT,2021-09-19,2021-W37,1832
IT,2021-09-12,2021-W36,2148
IT,2021-09-05,2021-W35,2328
IT,2021-08-29,2021-W34,2603
IT,2021-08-22,2021-W33,2511
IT,2021-08-15,2021-W32,2322
IT,2021-08-08,2021-W31,2005
IT,2021-08-01,2021-W30,1589
IT,2021-07-25,2021-W29,1288
IT,2021-07-18,2021-W28,755
IT,2021-07-11,2021-W27,546
IT,2021-07-04,2021-W26,475
IT,2021-06-27,2021-W25,532
IT,2021-06-20,2021-W24,676
IT,2021-06-13,2021-W23,1004
IT,2021-06-06,2021-W22,1324
IT,2021-05-30,2021-W21,1749
IT,2021-05-23,2021-W20,2478
IT,2021-05-16,2021-W19,3565
IT,2021-05-09,2021-W18,4859
IT,2021-05-02,2021-W17,6045
IT,2021-04-25,2021-W16,7111
IT,2021-04-18,2021-W15,7868
IT,2021-04-11,2021-W14,9599
IT,2021-04-04,2021-W13,11788
IT,2021-03-28,2021-W12,12442
IT,2021-03-21,2021-W11,13198
IT,2021-03-14,2021-W10,12644
IT,2021-03-07,2021-W09,10959
IT,2021-02-28,2021-W08,8842
IT,2021-02-21,2021-W07,6970
IT,2021-02-14,2021-W06,6519
IT,2021-02-07,2021-W05,6744
IT,2021-01-31,2021-W04,6839
IT,2021-01-24,2021-W03,7404
IT,2021-01-17,2021-W02,8615
IT,2021-01-10,2021-W01,9443
IT,2021-01-10,2020-W53,9307
IT,2021-01-03,2020-W52,8409
IT,2020-12-27,2020-W51,8724
IT,2020-12-20,2020-W50,9335
IT,2020-12-13,2020-W49,10690
IT,2020-12-06,2020-W48,12404
IT,2020-11-29,2020-W47,15261
IT,2020-11-22,2020-W46,17146
IT,2020-11-15,2020-W45,17413
IT,2020-11-08,2020-W44,14436
IT,2020-11-01,2020-W43,10726
IT,2020-10-25,2020-W42,6549
IT,2020-10-18,2020-W41,3769
IT,2020-10-11,2020-W40,2299
IT,2020-10-04,2020-W39,1786
IT,2020-09-27,2020-W38,1593
IT,2020-09-20,2020-W37,1409
IT,2020-09-13,2020-W36,1168
IT,2020-09-06,2020-W35,1001
IT,2020-08-30,2020-W34,816
IT,2020-08-23,2020-W33,615
IT,2020-08-16,2020-W32,585
IT,2020-08-09,2020-W31,539
IT,2020-08-02,2020-W30,563
IT,2020-07-26,2020-W29,529
IT,2020-07-19,2020-W28,519
IT,2020-07-12,2020-W27,559
IT,2020-07-05,2020-W26,591
IT,2020-06-28,2020-W25,583
IT,2020-06-21,2020-W24,646
IT,2020-06-14,2020-W23,679
IT,2020-06-07,2020-W22,835
IT,2020-05-31,2020-W21,1044
IT,2020-05-24,2020-W20,1451
IT,2020-05-17,2020-W19,1951
IT,2020-05-10,2020-W18,2506
IT,2020-05-03,2020-W17,3965
IT,2020-04-26,2020-W16,4859
IT,2020-04-19,2020-W15,6754
IT,2020-04-12,2020-W14,9582
IT,2020-04-05,2020-W13,15418
IT,2020-03-29,2020-W12,18498
IT,2020-03-22,2020-W11,13131
IT,2020-03-15,2020-W10,7219
IT,2020-03-08,2020-W09,2304
IT,2020-03-01,2020-W08,484
IT,2020-02-16,2020-W06,1
IT,2020-02-09,2020-W05,2
LV,2024-04-14,2024-W15,9
LV,2024-04-07,2024-W14,18
LV,2024-03-31,2024-W13,20
LV,2024-03-24,2024-W12,17
LV,2023-11-26,2023-W47,272
LV,2023-11-19,2023-W46,226
LV,2023-11-12,2023-W45,217
LV,2023-11-05,2023-W44,213
LV,2023-10-29,2023-W43,154
LV,2023-10-22,2023-W42,87
LV,2023-10-15,2023-W41,42
LV,2023-10-08,2023-W40,34
LV,2023-10-01,2023-W39,53
LV,2023-09-24,2023-W38,57
LV,2023-09-17,2023-W37,51
LV,2023-09-10,2023-W36,41
LV,2023-09-03,2023-W35,37
LV,2023-08-27,2023-W34,22
LV,2023-08-20,2023-W33,17
LV,2023-08-13,2023-W32,14
LV,2023-08-06,2023-W31,9
LV,2023-07-30,2023-W30,24
LV,2023-07-23,2023-W29,21
LV,2023-07-16,2023-W28,14
LV,2023-07-09,2023-W27,14
LV,2023-07-02,2023-W26,16
LV,2023-06-25,2023-W25,28
LV,2023-06-18,2023-W24,32
LV,2023-06-11,2023-W23,76
LV,2023-06-04,2023-W22,77
LV,2023-05-28,2023-W21,81
LV,2023-05-21,2023-W20,64
LV,2023-05-14,2023-W19,83
LV,2023-05-07,2023-W18,110
LV,2023-04-30,2023-W17,94
LV,2023-04-23,2023-W16,132
LV,2023-04-16,2023-W15,231
LV,2023-04-09,2023-W14,155
LV,2023-04-02,2023-W13,225
LV,2023-03-26,2023-W12,144
LV,2023-03-19,2023-W11,189
LV,2023-03-12,2023-W10,149
LV,2023-03-05,2023-W09,134
LV,2023-02-26,2023-W08,115
LV,2023-02-19,2023-W07,134
LV,2023-02-12,2023-W06,128
LV,2023-02-05,2023-W05,120
LV,2023-01-29,2023-W04,145
LV,2023-01-22,2023-W03,125
LV,2023-01-15,2023-W02,165
LV,2023-01-08,2023-W01,213
LV,2023-01-01,2022-W52,319
LV,2022-12-25,2022-W51,347
LV,2022-12-18,2022-W50,383
LV,2022-12-11,2022-W49,390
LV,2022-12-04,2022-W48,273
LV,2022-11-27,2022-W47,196
LV,2022-11-20,2022-W46,144
LV,2022-11-13,2022-W45,156
LV,2022-11-06,2022-W44,158
LV,2022-10-30,2022-W43,232
LV,2022-10-23,2022-W42,200
LV,2022-10-16,2022-W41,308
LV,2022-10-09,2022-W40,388
LV,2022-10-02,2022-W39,372
LV,2022-09-25,2022-W38,407
LV,2022-09-18,2022-W37,306
LV,2022-09-11,2022-W36,238
LV,2022-09-04,2022-W35,186
LV,2022-08-28,2022-W34,203
LV,2022-08-21,2022-W33,230
LV,2022-08-14,2022-W32,299
LV,2022-08-07,2022-W31,203
LV,2022-07-31,2022-W30,174
LV,2022-07-24,2022-W29,209
LV,2022-07-17,2022-W28,151
LV,2022-07-10,2022-W27,138
LV,2022-07-03,2022-W26,145
LV,2022-06-26,2022-W25,91
LV,2022-06-19,2022-W24,99
LV,2022-06-12,2022-W23,94
LV,2022-06-05,2022-W22,63
LV,2022-05-29,2022-W21,111
LV,2022-05-22,2022-W20,125
LV,2022-05-15,2022-W19,128
LV,2022-05-08,2022-W18,166
LV,2022-05-01,2022-W17,196
LV,2022-04-24,2022-W16,241
LV,2022-04-17,2022-W15,333
LV,2022-04-10,2022-W14,457
LV,2022-04-03,2022-W13,656
LV,2022-03-27,2022-W12,854
LV,2022-03-20,2022-W11,817
LV,2022-03-13,2022-W10,963
LV,2022-03-06,2022-W09,1003
LV,2022-02-27,2022-W08,1077
LV,2022-02-20,2022-W07,1083
LV,2022-02-13,2022-W06,1046
LV,2022-02-06,2022-W05,888
LV,2022-01-30,2022-W04,791
LV,2022-01-23,2022-W03,580
LV,2022-01-16,2022-W02,468
LV,2022-01-09,2022-W01,458
LV,2022-01-02,2021-W52,367
LV,2021-12-26,2021-W51,347
LV,2021-12-19,2021-W50,379
LV,2021-12-12,2021-W49,308
LV,2021-12-05,2021-W48,443
LV,2021-11-28,2021-W47,535
LV,2021-11-21,2021-W46,609
LV,2021-11-14,2021-W45,810
LV,2021-11-07,2021-W44,1167
LV,2021-10-31,2021-W43,1186
LV,2021-10-24,2021-W42,1207
LV,2021-10-17,2021-W41,976
LV,2021-10-10,2021-W40,676
LV,2021-10-03,2021-W39,468
LV,2021-09-26,2021-W38,343
LV,2021-09-19,2021-W37,288
LV,2021-09-12,2021-W36,219
LV,2021-09-05,2021-W35,142
LV,2021-08-29,2021-W34,140
LV,2021-08-22,2021-W33,44
LV,2021-08-15,2021-W32,47
LV,2021-08-08,2021-W31,45
LV,2021-08-01,2021-W30,34
LV,2021-07-25,2021-W29,25
LV,2021-07-18,2021-W28,41
LV,2021-07-11,2021-W27,48
LV,2021-07-04,2021-W26,49
LV,2021-06-27,2021-W25,89
LV,2021-06-20,2021-W24,133
LV,2021-06-13,2021-W23,184
LV,2021-06-06,2021-W22,208
LV,2021-05-30,2021-W21,269
LV,2021-05-23,2021-W20,361
LV,2021-05-16,2021-W19,460
LV,2021-05-09,2021-W18,459
LV,2021-05-02,2021-W17,461
LV,2021-04-25,2021-W16,484
LV,2021-04-18,2021-W15,436
LV,2021-04-11,2021-W14,430
LV,2021-04-04,2021-W13,431
LV,2021-03-28,2021-W12,521
LV,2021-03-21,2021-W11,419
LV,2021-03-14,2021-W10,375
LV,2021-03-07,2021-W09,519
LV,2021-02-28,2021-W08,489
LV,2021-02-21,2021-W07,497
LV,2021-02-14,2021-W06,571
LV,2021-02-07,2021-W05,644
LV,2021-01-31,2021-W04,708
LV,2021-01-24,2021-W03,748
LV,2021-01-17,2021-W02,809
LV,2021-01-10,2021-W01,938
LV,2021-01-10,2020-W53,842
LV,2021-01-03,2020-W52,801
LV,2020-12-27,2020-W51,753
LV,2020-12-20,2020-W50,650
LV,2020-12-13,2020-W49,510
LV,2020-12-06,2020-W48,483
LV,2020-11-29,2020-W47,328
LV,2020-11-22,2020-W46,281
LV,2020-11-15,2020-W45,217
LV,2020-11-08,2020-W44,196
LV,2020-11-01,2020-W43,124
LV,2020-10-25,2020-W42,52
LV,2020-10-18,2020-W41,49
LV,2020-10-11,2020-W40,26
LV,2020-10-04,2020-W39,6
LV,2020-09-27,2020-W38,7
LV,2020-09-20,2020-W37,6
LV,2020-09-13,2020-W36,5
LV,2020-09-06,2020-W35,4
LV,2020-08-30,2020-W34,5
LV,2020-08-23,2020-W33,2
LV,2020-08-16,2020-W32,5
LV,2020-08-09,2020-W31,2
LV,2020-08-02,2020-W30,1
LV,2020-07-26,2020-W29,1
LV,2020-07-19,2020-W28,1
LV,2020-07-12,2020-W27,1
LV,2020-07-05,2020-W26,2
LV,2020-06-28,2020-W25,4
LV,2020-06-21,2020-W24,3
LV,2020-06-14,2020-W23,3
LV,2020-06-07,2020-W22,4
LV,2020-05-31,2020-W21,8
LV,2020-05-24,2020-W20,10
LV,2020-05-17,2020-W19,10
LV,2020-05-10,2020-W18,9
LV,2020-05-03,2020-W17,14
LV,2020-04-26,2020-W16,18
LV,2020-04-19,2020-W15,25
LV,2020-04-12,2020-W14,28
LV,2020-04-05,2020-W13,29
LV,2020-03-29,2020-W12,16
LV,2020-03-22,2020-W11,6
LV,2020-03-15,2020-W10,3
LV,2020-03-08,2020-W09,0
LV,2020-03-01,2020-W08,0
LV,2020-02-23,2020-W07,0
LV,2020-02-16,2020-W06,0
LV,2020-02-09,2020-W05,0
LV,2020-02-02,2020-W04,0
LV,2020-01-26,2020-W03,0
LV,2020-01-19,2020-W02,0
LV,2020-01-12,2020-W01,0
LI,2023-02-12,2023-W06,0
LI,2023-02-05,2023-W05,0
LI,2023-01-29,2023-W04,0
LI,2023-01-22,2023-W03,0
LI,2023-01-15,2023-W02,0
LI,2023-01-08,2023-W01,0
LI,2023-01-01,2022-W52,1
LI,2022-12-25,2022-W51,4
LI,2022-12-18,2022-W50,2
LI,2022-12-11,2022-W49,0
LI,2022-12-04,2022-W48,0
LI,2022-11-27,2022-W47,1
LI,2022-11-20,2022-W46,1
LI,2022-11-13,2022-W45,0
LI,2022-11-06,2022-W44,1
LI,2022-10-30,2022-W43,1
LI,2022-10-23,2022-W42,2
LI,2022-10-16,2022-W41,2
LI,2022-10-09,2022-W40,0
LI,2022-10-02,2022-W39,4
LI,2022-09-25,2022-W38,0
LI,2022-09-18,2022-W37,0
LI,2022-09-11,2022-W36,2
LI,2022-09-04,2022-W35,2
LI,2022-08-28,2022-W34,1
LI,2022-08-21,2022-W33,1
LI,2022-08-14,2022-W32,0
LI,2022-08-07,2022-W31,0
LI,2022-07-31,2022-W30,2
LI,2022-07-24,2022-W29,1
LI,2022-07-17,2022-W28,0
LI,2022-07-10,2022-W27,2
LI,2022-07-03,2022-W26,2
LI,2022-06-26,2022-W25,1
LI,2022-06-19,2022-W24,2
LI,2022-06-12,2022-W23,2
LI,2022-06-05,2022-W22,1
LT,2024-10-06,2024-W40,90
LT,2024-05-19,2024-W20,15
LT,2024-05-12,2024-W19,14
LT,2024-05-05,2024-W18,15
LT,2024-04-28,2024-W17,18
LT,2024-04-21,2024-W16,20
LT,2024-04-14,2024-W15,22
LT,2024-04-07,2024-W14,19
LT,2024-03-31,2024-W13,22
LT,2024-03-24,2024-W12,28
LT,2024-03-17,2024-W11,28
LT,2024-03-10,2024-W10,31
LT,2024-03-03,2024-W09,27
LT,2024-02-25,2024-W08,30
LT,2024-02-18,2024-W07,43
LT,2024-02-11,2024-W06,51
LT,2024-02-04,2024-W05,48
LT,2024-01-28,2024-W04,92
LT,2024-01-21,2024-W03,68
LT,2023-12-10,2023-W49,0
